OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
16574,Danger Point,Wildfire Daily Fire Perimeter,Mixed Methods,70.4,2022/05/16 19:11:29+00,2022/05/18 20:29:59+00,2022/05/13 20:00:00+00,70.4441104790557,{F653151C-2BB9-47A4-B1D1-5DB092334BE1},2022 NIFS,,DEFAULT,70.4608,,2022/05/26 18:01:26+00,70.3,0.1,AKMSSC,,,,,Moderate,,,,Undetermined,,,PMR4,,2022/05/12 19:48:15+00,Type 4 Incident,,,,,,,,AICC,,,,,,Danger Point,,WF,FI,55.344033,-160.433919,,,{D3A21370-0549-4DEB-8B80-45E383B2A806},,0,1,,1,,,204074,,,,Aleutians East,AKMSSC,02013,,AKVLN,,ANCSA,Private,,,,,,,AK10,DVF,AKSWS,US-AK,,,Brush (2 feet),,,2022-AKSWS-204074,Approved Decision,ifm,wfdss,0,Type 4 Incident,2022/05/31 17:46:55+00,,IRWIN,,2022/05/31 17:46:56+00,2022/05/12 20:17:13+00,{FD33A791-9006-497E-B264-41B590B471F0},0,,,0.0536850087728985,-4.03560424778865e-05
16575,Agate Shores,Wildfire Daily Fire Perimeter,Hand Sketch,3,2022/05/07 16:31:17+00,2022/05/16 19:17:41+00,2022/05/07 04:52:29+00,1.25222595402317,{60CA9360-0F0B-41A3-8AF2-AE7FF7A52F5D},2022 NIFS,,DEFAULT,,,,3,3,MNMNCC,,,,,,,,,,,,PL5X,,2022/05/06 23:52:29+00,,,,,,,,,EACC,,,,,,Agate Shores,,WF,FI,,,,,{92C789D2-F057-482B-99E5-7A3D2C082D80},,0,0,,,,,142116,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-142116,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/05/07 16:31:08+00,2022/05/07 16:31:04+00,{90172CFE-9B67-450D-B7A3-208F0AD97EF8},0,,,0.0036409119208224,-5.93885284095445e-07
16576,Crash,Wildfire Daily Fire Perimeter,Auto-generated,0.1,2022/05/16 19:45:09+00,2022/05/16 19:45:09+00,2022/05/08 07:47:59+00,0.0261212751332455,{7B531722-540F-4FBA-A7D4-7AE0D3D41139},2022 NIFS,,FIREREPORTING,,2022/05/08 21:41:00+00,2022/05/10 13:34:59+00,0.1,0.1,MIMIDC,,,,,,,,,Human,,,PL8A,,2022/05/08 02:48:00+00,,2022/05/10 13:36:00+00,,,,,,,EACC,,,,,,Crash,,WF,FI,43.741022,-85.960675,0.1,,{AB27B5BE-F8C1-46E9-BDA5-D4875E07773A},,0,1,0,0,0,,220118,,,,Newaygo,MIMIDC,26123,USFS,MIHMF,,USFS,Federal,,,,,,,EA08,USFS,MIHMF,US-MI,,,,,,2022-MIHMF-220118,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/10 13:37:01+00,2022/05/08 21:47:08+00,{4C78F596-B719-4FA1-A7A3-C3DDD239CD93},0,,,0.000449471060297955,-1.18109594407169e-08
16577,Water Well,Wildfire Daily Fire Perimeter,GPS-Walked,0.25,2022/05/16 17:10:48+00,2022/05/16 19:55:04+00,2022/05/16 03:59:59+00,2.64927660831891,{290FFF9E-6612-4821-A9E1-03BA51A0B61E},2022 NIFS,,DEFAULT,,2022/05/16 17:00:00+00,2022/05/17 15:30:00+00,2.6,0.25,TXTIC,,,,,,,,,Human,,,PM29,,2022/05/15 23:00:00+00,,,,,,,,,SACC,,,,,,Water Well,,WF,FI,30.71777,-94.66681,2.6,,{8C777B6D-C090-4604-8EBA-B0542AC0BB0D},,0,1,0,0,0,,000253,,,,Polk,TXTIC,48373,,,,Private,Private,,,,,,,SA12,Tribal,TXACA,US-TX,,,,,,2022-TXACA-000253,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/17 15:31:09+00,2022/05/16 17:10:07+00,{B5F5F318-AAB7-49D1-9F75-018F2F3C2789},0,,,0.00449832787849221,-1.0096225025608e-06
16578,142027,Wildfire Daily Fire Perimeter,Hand Sketch,0.37,2022/05/16 20:04:09+00,2022/05/16 20:04:09+00,,0.368443984923827,{F2699C5A-3D4D-4546-9D54-D613DFC204BA},2022 NIFS,,DEFAULT,,,,1,1,MNMNCC,,,,,,,,,,,,,,2022/05/16 00:00:51+00,,,,,,,,,EACC,,,,,,142027,,WF,FI,,,,,{F9BC28AC-147F-4420-82F3-DF1EC81C3799},,0,0,,,,,142027,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-142027,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/16 19:59:26+00,2022/05/16 19:59:26+00,{1E1EF9E6-2B57-40F9-902B-244A792D5CB9},0,,,0.0018819960254002,-1.74701089124748e-07
16579,Family Circle,Wildfire Daily Fire Perimeter,GPS-Walked,0.190668489724408,2022/05/15 22:48:20+00,2022/05/16 20:12:40+00,,0.190667714928865,{38843C6A-07A1-40E3-B659-CE2707DB530A},2022 NIFS,,DEFAULT,,2022/05/15 22:47:32+00,2022/05/15 23:27:08+00,0.2,0.1,AKMSSC,,,,,Minimal,,,,Undetermined,,,PM14,,2022/05/15 22:05:49+00,Type 5 Incident,2022/05/18 23:50:36+00,,,,,,,AICC,,,,,,Family Circle,,WF,FI,62.287733,-150.08446,,,{0D1897EE-FE03-421A-A967-1A8FCE6DE0FE},,0,1,,1,,,201082,,,,Matanuska-Susitna,AKMSSC,02170,PRI,AKPRI,,Private,Private,,,,,,,AK11,DVF,AKMSS,US-AK,,,Chaparral (6 feet),,,2022-AKMSS-201082,No Decision,ifm,ifm,0,,,,IRWIN,,2022/05/18 23:51:03+00,2022/05/15 22:22:22+00,{8ECE9887-E838-4CBC-A550-427011C400F7},0,,,0.00223244049930862,-1.33377253954736e-07
16580,142028,Wildfire Daily Fire Perimeter,Hand Sketch,1.88,2022/05/16 20:22:47+00,2022/05/16 20:22:47+00,,1.88227468206531,{A109017D-1C22-4B1C-A686-D5C6776CA5FE},2022 NIFS,,DEFAULT,,,,1,1,MNMNCC,,,,,,,,,,,,,,2022/05/16 19:10:25+00,,,,,,,,,EACC,,,,,,142028,,WF,FI,,,,,{69C84E9F-51D0-4B0A-A5FA-89BB093E1B26},,0,0,,,,,142028,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-142028,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/16 20:19:02+00,2022/05/16 20:19:02+00,{FDA86852-EF45-45ED-BF52-AA17AC823D65},0,,,0.00379828668101374,-8.96545404055439e-07
16581,Calcite,Wildfire Daily Fire Perimeter,Mixed Methods,,2022/05/15 20:48:34+00,2022/05/16 20:58:52+00,,7.31794478053279,{17978765-03D3-4EEA-A554-1A7F9572BBDE},2022 NIFS,,FIREREPORTING,,2022/05/15 21:30:00+00,2022/05/16 18:26:00+00,7,4,NMADC,,,,,,,,,Human,,,PM1T,,2022/05/15 19:47:59+00,,2022/05/17 17:05:00+00,,,,,PN,1522,SWCC,,,,,,CALCITE,,WF,FI,33.07671,-104.488,4,,{C4ABC9DC-8527-4197-9A20-09C8DE84B19D},,0,1,0,0,0,,000244,,,,Chaves,NMADC,35005,,,,Private,Private,,,,,,,SW14N,SF,NMN5S,US-NM,,,,,,2022-NMN5S-000244,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/17 17:08:22+00,2022/05/15 20:47:49+00,{158DD886-3A18-4070-8531-980BBE7ABB87},0,,,0.00961079847285813,-2.85990333000964e-06
16582,Kane Fire ,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/05/08 16:51:17+00,2022/05/16 21:39:16+00,2022/05/08 21:49:02+00,0.0597887619854305,{71C6406F-72CC-4AAF-B339-8ECE0E53C2A3},2022 NIFS,,DEFAULT,,,,0.1,0.1,MNMNCC,,,,,,,,,,,,PL7V,,2022/05/08 16:49:02+00,,,,,,,,,EACC,,,,,,Kane Fire ,,WF,FI,,,,,{7D4E7EA4-CCFA-4A6A-B9A0-1987AA37FE44},,0,0,,,,,344037,,,,Anoka,MNMNCC,27003,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-344037,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/05/08 16:51:11+00,2022/05/08 16:51:08+00,{06DFF6F8-E407-49B2-9B4B-0C077150C7CA},0,,,0.000780460024560241,-2.76769439615644e-08
16583,Spur,Wildfire Daily Fire Perimeter,Hand Sketch,18,2022/04/16 01:15:47+00,2022/05/16 21:41:14+00,2022/04/17 04:18:00+00,27.4152468767686,{DE00A3F6-3920-4317-89B4-FD08C2D46E1A},2022 NIFS,,FIREREPORTING,,2022/04/17 01:39:00+00,2022/04/20 16:40:00+00,33,18,NMSDC,,,,,,,,,Human,,,PKP0,,2022/04/15 23:18:00+00,,2022/04/26 18:40:00+00,,,,,P3,0306,SWCC,,,,,,Spur,,WF,FI,33.99304,-108.8758,,,{420968CB-F826-4DC8-A147-59CADBFAC9BD},,0,1,0,0,0,,000116,,,,Catron,NMSDC,35003,USFS,NMGNF,,USFS,Federal,,,,,,,SW08,USFS,NMGNF,US-NM,,,,,,2022-NMGNF-000116,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/04/26 18:40:40+00,2022/04/16 01:15:44+00,{F291B6BF-BA70-4D3D-B9C9-03F95A48DC36},0,,,0.0149324211110467,-1.08220770310721e-05
16584,Abbott,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/05/15 22:44:47+00,2022/05/16 22:26:30+00,2022/05/16 01:36:15+00,0.0376969274161321,{C4A68EFF-C5FA-496E-9FF8-22D18EDC904E},2022 NIFS,,DEFAULT,,,,0.1,0.1,MNMNCC,,,,,,,,,,,,PM15,,2022/05/15 20:36:15+00,,,,,,,,,EACC,,,,,,Abbott,,WF,FI,,,,,{B40A6EEA-9E7E-4C87-BF82-B3A72F770C47},,0,0,,,,,251015,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-251015,No Decision,INFORM_Inspector,firecode,0,,,,IRWIN,,2022/05/15 22:44:37+00,2022/05/15 22:44:34+00,{0239AF0C-FB34-4755-896B-D86EA3AB6BC1},0,,,0.000679747842845119,-1.80389076087797e-08
16585,Southfork,Wildfire Daily Fire Perimeter,Mixed Methods,2.018,2022/04/20 00:26:55+00,2022/05/24 21:06:23+00,,2.01837311132725,{C3CD43A3-47CB-4E16-A50E-1B5F71D46ECE},2022 NIFS,,FIREREPORTING,,2022/04/20 00:22:00+00,2022/05/17 13:25:00+00,2,0.1,ARAOC,,,,,,,,,Human,,,PK11,,2022/04/19 23:02:00+00,,2022/05/17 13:25:00+00,,,,,P8,0809,SACC,,,,,,South Fork ,,WF,FI,34.53859,-93.72285,2,,{101FC598-65AD-465F-84F0-88F2C012CB17},,0,0,0,0,0,,001188,,,,Montgomery,ARAOC,05097,USFS,AROUF,,USFS,Federal,,,,,,,SA17B,USFS,AROUF,US-AR,,,,,,2022-AROUF-001188,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/17 13:26:11+00,2022/04/20 00:00:29+00,{27DA77C8-32A6-4AFD-947F-CB2960293A7B},0,,,0.0041125273571158,-8.02220751893904e-07
16586,Vegas Wash,Wildfire Daily Fire Perimeter,Mixed Methods,0.499385109600012,2022/05/11 15:47:27+00,2022/05/17 14:50:27+00,,0.499383125444859,{C4936925-70C3-4B2C-8ED2-24B0B80625A1},2022 NIFS,,FIREREPORTING,,2022/05/11 17:11:00+00,2022/05/11 18:14:59+00,0.5,0.5,NVLIC,,,,,,,,,Human,,,PMP6,,2022/05/11 13:15:00+00,,2022/05/14 15:00:00+00,,,,,,,GBCC,,,,,,VEGAS WASH,,WF,FI,36.08611,-114.9833,0.5,,{DF1970D1-C60E-4357-B836-3A51BEDAEC71},,0,1,0,0,0,,500488,,,,Clark,NVLIC,32003,,,,Private,Private,,,,,,,GB24,C&L,NVHFDX,US-NV,,,,,,2022-NVHFDX-500488,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/23 17:09:10+00,2022/05/11 14:54:34+00,{55E8139A-3559-460A-ADD6-FD8D6F39B86A},0,,,0.00232057615735419,-2.02207697367045e-07
16587,Wishbone,Wildfire Daily Fire Perimeter,Mixed Methods,0.217887425564092,2022/05/16 14:01:00+00,2022/05/17 14:51:35+00,,0.217886559488475,{584536DE-C1B7-4110-A11C-B126AF37703D},2022 NIFS,,DEFAULT,,,,0.5,0.5,NVSFC,,,,,,,,,Undetermined,,,PM2V,,2022/05/16 13:04:00+00,,,,,,,PD,1522,GBCC,,,,,,Wishbone,,WF,FI,39.83191,-119.3565,,,{55D9B083-9791-45CF-9C25-C6C6F3BFE50B},,0,1,0,0,0,,030320,,,,Washoe,NVSFC,32031,BIA,NVWNA,,BIA,Federal,,,,,,,GB12,BLM,NVCCD,US-NV,,,,,,2022-NVCCD-030320,No Decision,wildcad,firecode,0,,,,IRWIN,,2022/05/16 14:50:20+00,2022/05/16 14:42:56+00,{5F705B84-840A-4715-9275-25F9D3434127},0,,,0.00153391875210643,-9.27865126504424e-08
16588,I80 MM 89,Wildfire Daily Fire Perimeter,Mixed Methods,0.418769608541119,2022/05/15 21:53:02+00,2022/05/17 14:52:54+00,,0.418767945100924,{760A8949-504E-4912-A2BC-7F4552591351},2022 NIFS,,FIREREPORTING,,2022/05/15 21:59:59+00,2022/05/15 21:59:59+00,0.42,0.1,NVCNC,,,,,,,,,Human,,,PM1Z,,2022/05/15 21:03:00+00,,2022/05/26 00:59:59+00,,,,,,,GBCC,,,,,,I80 MM 89,,WF,FI,40.03524,-118.668,0.42,,{16D63B0B-AC18-4EB7-8DFB-EE7FDA8DDD05},,0,1,0,0,0,,020170,,,,Pershing,NVCNC,32027,,,,Private,Private,,,,,,,GB14,C&L,NVPERX,US-NV,,,,,,2022-NVPERX-020170,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/06/01 22:14:00+00,2022/05/15 21:52:10+00,{65291BA1-AC54-45EB-AB98-A651A8337760},0,,,0.00357700415887147,-1.78752504295546e-07
16589,NBM East 1 Fire,Wildfire Daily Fire Perimeter,GPS-Walked,4.26,2022/05/25 21:38:03+00,2022/05/25 21:39:31+00,2022/05/13 21:38:00+00,4.26445345349438,{31F92476-C1A1-4730-95F3-7624F5B9D5F2},2022 NIFS,,DEFAULT,,2022/05/13 20:51:00+00,2022/05/13 20:51:00+00,,,NHNEC,,,,,,,,,Human,Railroad operations and maintenance,,,S4130,2022/05/13 16:31:59+00,,,,,,,,,EACC,,,,,,NBM East 1 Fire,,WF,FI,,,,2022/05/13 16:34:00+00,{F2391623-D096-417D-85A8-2FF7FD483E63},,0,,,,,,22002205,,,,Piscataquis,NHNEC,23021,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2022-MEMES-22002205,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/05/13 20:51:58+00,2022/05/13 20:51:58+00,{8F17126C-64DB-4DB2-A814-B9E86B042678},0,,,0.0082822466043659,-1.98055000001698e-06
16590,NBM West 3,Wildfire Daily Fire Perimeter,Hand Sketch,5.15,2022/05/17 16:18:58+00,2022/05/17 16:18:58+00,,5.15288810929709,{B6574BD1-8BB9-4B59-99CD-1997CB5F092D},2022 NIFS,,DEFAULT,,,,,,NHNEC,,,,,,,,,Human,Railroad operations and maintenance,,,S4130,2022/05/13 18:00:00+00,,,,,,,,,EACC,,,,,,NBM West 3,,WF,FI,,,,,{A118BCBF-ED79-45DF-9BB1-A37A1829DE02},1,0,0,,,0,,22002205.3,,,,Piscataquis,NHNEC,23021,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2022-MEMES-22002205.3,No Decision,INFORM_Mobile,INFORM_Mobile,0,,,,IRWIN,,2022/05/14 02:16:06+00,2022/05/14 02:16:06+00,{3F7CE265-CE4D-46B3-96AE-D5958E08B51F},0,,,0.00786601676121962,-2.39349999999918e-06
16591,Power Slide,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/05/13 17:56:17+00,2022/05/17 18:35:58+00,2022/05/13 22:35:24+00,0.241604799131946,{B6F0E5E2-9CF6-41B5-990B-31606FF1F53D},2022 NIFS,,DEFAULT,,,,0.1,0.1,MNMNCC,,,,,,,,,,,,,,2022/05/13 17:35:24+00,,,,,,,,,EACC,,,,,,Power Slide,,WF,FI,,,,,{24030EA3-BFF2-41AF-BE62-C7EB65BAFADC},,0,0,,,,,111009,,,,Beltrami,MNMNCC,27007,BIA,MNMNA,,BIA,Federal,,,,,,,EA01,DNR,MNMNS,US-MN,,,,,,2022-MNMNS-111009,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/13 17:56:07+00,2022/05/13 17:56:07+00,{4B746E6F-8950-4B0F-B5C8-FF8475EB25E6},0,,,0.00181572283613274,-1.16688473664803e-07
16592,Beaver Pond Fire,Wildfire Daily Fire Perimeter,Hand Sketch,1.4,2022/05/17 18:36:02+00,2022/05/17 18:38:34+00,2022/05/07 23:19:08+00,3.46842768496597,{2EF2D635-798A-4B4E-9801-035BE642C06E},2022 NIFS,,DEFAULT,,,,1.4,1.4,NHNEC,,,,,,,,,,,,,,2022/05/07 18:19:08+00,,,,,,,,,EACC,,,,,,Beaver Pond Fire,,WF,FI,,,,,{B2FEB8D4-0AF1-40E5-9EC0-2260A74AB1B4},,0,0,,,,,22001995,,,,Lincoln,NHNEC,23015,,,,Private,Private,,,,,,,EA22,SFS,MEMES,US-ME,,,,,,2022-MEMES-22001995,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2022/05/17 18:35:58+00,2022/05/17 18:35:58+00,{D379CA86-5C97-4BE0-A068-466524B2BA30},0,,,0.00698375488807553,-1.57438895000847e-06
16593,Walkiung Stick,Wildfire Daily Fire Perimeter,Hand Sketch,2,2022/05/02 22:59:32+00,2022/05/17 18:56:55+00,2022/05/03 03:49:35+00,2.30414902431844,{B6FAA471-75C4-420F-9E1D-D647E3725AB7},2022 NIFS,,FIREREPORTING,,2022/05/03 16:31:59+00,2022/05/03 16:31:59+00,4.4,2,GAGIC,,,,,,,,,Human,,,PL05,,2022/05/02 22:49:00+00,,2022/05/09 17:29:59+00,,,,,,,SACC,,,,,,Walking Stick,,WF,FI,34.9845,-83.184833,4.4,,{48489CF3-8478-46E0-9566-D7B4D5EAB8FB},,0,0,1,0,0,,220076,,,,Rabun,GAGIC,13241,,,,Private,Private,,,,,,,SA31B,USFS,GACHF,US-GA,,,,,,2022-GACHF-220076,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/12 18:12:24+00,2022/05/02 22:59:19+00,{5F80360D-6EE4-43D2-947C-05805E58AD28},0,,,0.00471980465037513,-9.20557245421714e-07
16594,Pope 2,Wildfire Daily Fire Perimeter,Mixed Methods,755.521324873843,2022/05/17 19:13:47+00,2022/05/17 19:15:02+00,2022/05/17 04:53:33+00,755.518787575774,{69EA66A9-F254-474E-A13F-242A4F30E287},2022 NIFS,,DEFAULT,,2022/05/22 00:45:01+00,2022/05/26 20:56:09+00,2530,500,TXTIC,0,,,,Minimal,,Single Tree Torching,,Undetermined,,,,,2022/05/16 23:53:34+00,Type 3 Incident,2022/05/26 20:56:28+00,0,100,0,0,,,SACC,2022/05/23 00:00:00+00,2022/05/21 12:00:00+00,2022/05/23 00:00:00+00,F,Type 3 IC,Pope 2,"About 24 miles South East of Eldorado, Texas",WF,FI,30.7288889,-100.2344444,,,{95C70741-D48E-4F2E-9513-146D0F378D4C},,0,,,,,0,222978,100,100,,Schleicher,TXTIC,48413,State,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,SH2,Brush (2 feet),Brush (2 feet),1,2022-TXTXS-222978,No Decision,wires,wires,0,,,,IRWIN,,2022/05/26 20:56:39+00,2022/05/17 00:34:14+00,{5E1DC693-956E-4AC7-A437-C7AF0FE96A04},0,,,0.0895712120045717,-0.000287859194993908
16595,Pope,Wildfire Daily Fire Perimeter,Mixed Methods,151.808726565937,2022/05/17 19:13:47+00,2022/05/17 19:15:02+00,2022/05/16 00:01:18+00,151.808157644219,{7761192B-0674-4F53-9602-22F209485671},2022 NIFS,,DEFAULT,,2022/05/15 23:50:58+00,2022/05/21 00:42:56+00,152,100,TXTIC,,,,,,,,,Undetermined,,,,,2022/05/15 19:01:17+00,Type 5 Incident,2022/05/21 00:43:45+00,,,,,,,SACC,,,,,,Pope,,WF,FI,30.73254694,-100.19232847,,,{EFE854F2-EF7D-4E8B-BE6D-9A94731EF6F9},,0,,,,,0,222962,100,,,Schleicher,TXTIC,48413,State,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,SH2,Brush (2 feet),,,2022-TXTXS-222962,No Decision,wires,wires,0,,,,IRWIN,,2022/05/21 00:43:55+00,2022/05/15 20:16:42+00,{5AFF7108-8369-4C04-9735-248185564A3A},0,,,0.0502716205750112,-5.78601164679637e-05
16596,West Point ,Wildfire Daily Fire Perimeter,Mixed Methods,8.09560932034377,2022/05/17 19:17:05+00,2022/05/17 19:17:48+00,2022/05/11 03:25:44+00,8.0955786704531,{5B20929F-3593-4B6A-81BB-E3A69AB1B3A7},2022 NIFS,,DEFAULT,,,2022/05/14 15:14:50+00,8,5,TXTIC,,,,,Minimal,,,,Undetermined,,,,,2022/05/10 22:25:44+00,Type 5 Incident,2022/05/14 15:15:07+00,,,,,,,SACC,,,,,,West Point,,WF,FI,30.24916667,-103.464,,,{876068EC-8E75-4E5C-91AC-67A1D73DA887},,0,,,,,0,222921,90,,,Brewster,TXTIC,48043,State,TXTXS,,Private,Private,,,,,,,SA08,SFS,TXTXS,US-TX,,GR4,Short Grass (1 foot),,,2022-TXTXS-222921,No Decision,wires,wires,0,,,,IRWIN,,2022/05/14 15:20:21+00,2022/05/11 00:49:18+00,{6BFBF4DC-F8F0-4BA2-BA9A-A94219A5ACBD},0,,,0.00921762374360117,-3.07061851865229e-06
16597,Alpaugh 2,Wildfire Daily Fire Perimeter,Auto-generated,,2022/05/12 21:55:12+00,2022/05/17 20:06:36+00,,30.1018802753905,{27D5446D-CADB-44A3-84AE-3416E7BBD5DD},2022 NIFS,,FIREREPORTING,,2022/05/13 17:50:00+00,2022/05/13 17:50:00+00,1,1,CACCCC,,,,,,,,,Undetermined,,,PMS0,,2022/05/12 17:35:00+00,,2022/05/14 20:25:00+00,,,,,,,OSCC,,,,,,ALPAUGH 2,,WF,FI,35.87153,-119.4873,30,,{E096DF63-FFB2-499A-BAE2-B7C30224D312},,0,0,0,0,0,,000729,,,,Tulare,CATUCC,06107,BLM,CACND,,BLM,Federal,,,,,,,SC05,BLM,CACND,US-CA,,,,,,2022-CACND-000729,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/05/14 20:25:08+00,2022/05/12 22:25:10+00,{C3DF8D52-B135-4E75-828A-4C46EDCD505C},0,,,0.0160407540912592,-1.21574938989962e-05
16598,Mesquite Heat,Wildfire Daily Fire Perimeter,Mixed Methods,10959.297786957,2022/05/19 19:26:06+00,2022/05/26 22:55:23+00,2022/05/19 12:00:00+00,10906.6844489209,{F0F6FD51-2B62-44BC-A876-CDCA2EAB0BBC},2022 NIFS,,DEFAULT,10732.4618,,,10960,25,TXTIC,3400302,,,,Minimal,Smoldering,Smoldering,Smoldering,Undetermined,,,PM6U,,2022/05/17 21:28:39+00,Type 2 Incident,,0,100,0,0,PN,1522,SACC,2022/05/29 18:30:00+00,2022/05/28 21:59:59+00,2022/05/29 18:30:00+00,U,Type 2 Team,Mesquite Heat,"Approximately 7 miles southwest of Abilene, TX",WF,FI,32.26583333,-99.96361167,,,{0E0A5042-17B4-4E9C-A7A8-D0061E2D1677},,0,1,0,1,0,1,222985,100,100,,Taylor,TXTIC,48441,State,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,SH2,Medium Logging Slash,Brush (2 feet),127,2022-TXTXS-222985,No Decision,wires,wires,0,,,,IRWIN,,2022/05/31 14:03:12+00,2022/05/17 22:19:35+00,{0BB22E4F-E115-4167-AB81-442C4EDC2DF4},0,,,0.550936980228359,-0.00422638188568214
